Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
5822,Not Specified,0.03,4.98,0.8,1527,Anil,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,Rediform S.O.S. Phone Message Books,0.36,UAE,East,Dubai,Doha,8360,21-05-15,22-05-15,50.2044,15,72.76,163
7644,Critical,0.07,29.17,6.27,1077,Krishna,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Binding Machine Supplies,0.37,Singapour,Central,SING,Manila,78589,2/5/2015,6/5/2015,236.2371,14,400.47,299
5900,Medium,0.05,178.47,19.99,1889,Kural,Express Air,Consumer,Office Supplies,Storage & Organization,Small Box,"Hot File® 7-Pocket, Floor Stand",0.55,UK,West,London,Scotland,94601,4/5/2015,7/5/2015,943,9,1531.31,282
6584,Medium,0.09,999.99,13.99,1018,Priyanka,Regular Air,Small Business,Technology,Office Machines,Medium Box,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",0.36,Nepal,East,Kathmandu,Lalitpur,7201,6/2/2015,8/2/2015,-2531.4825,1,919.09,756
8738,Medium,0.02,15.28,1.99,1805,Rakshitha,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+R, 3/Pack",0.42,India,West,Karnatka,Bangalore,89701,15-01-15,16-01-15,163.1574,15,236.46,598
6649,Medium,0,85.99,3.3,1374,Tirupathi,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory20,0.37,UAE,West,Dubai,Doha,89701,15-01-15,16-01-15,-302.225,1,73.82,216
5253,Critical,0.05,10.98,4.8,1101,Nitin,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",0.36,Singapour,West,SING,Manila,89701,3/3/2015,5/3/2015,90.62,22,243.11,807
5075,Medium,0.05,125.99,8.08,1462,Neha,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,StarTAC ST7762,0.57,UK,East,London,Scotland,1462,22-06-15,27-06-15,427.1184,9,952.26,618
6193,Very High,0,7.59,4,1626,Rajesh,Regular Air,Small Business,Furniture,Office Furnishings,Wrap Bag,"Master Giant Foot® Doorstop, Safety Yellow",0.42,Nepal,Central,Kathmandu,Lalitpur,61801,25-05-15,28-05-15,86.438,43,355.92,17
6555,Very High,0.03,48.04,19.99,1219,Kumar,Regular Air,Small Business,Office Supplies,Paper,Small Box,14-7/8 x 11 Blue Bar Computer Printout Paper,0.37,India,Central,Karnatka,Bangalore,68701,11/4/2015,13-04-15,-4.46,2,101.71,93
7016,Not Specified,0.09,200.98,55.96,1292,Susan,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,O'Sullivan Living Dimensions 3-Shelf Bookcases,0.75,UAE,Central,Dubai,Doha,68701,23-06-15,24-06-15,-512.872,9,1766.68,609
8130,Critical,0.09,2.78,0.97,1425,Sai Kumar,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 333,0.59,Singapour,Central,SING,Manila,68701,23-06-15,24-06-15,-3.784,11,29.02,322
8527,Medium,0.04,130.98,30,1541,Aziz,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0.78,UK,Central,London,Scotland,55113,25-06-15,28-06-15,-82.904,1,159.51,449
8080,Medium,0.05,200.99,4.2,1046,Priyanka,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,2160i,0.59,Nepal,Central,Kathmandu,Lalitpur,55113,25-06-15,25-06-15,1268.8065,11,1838.85,598
7741,Medium,0.03,15.99,11.28,1258,Ganesh,Regular Air,Home Office,Technology,Office Machines,Medium Box,"210 Trimline Phone, White",0.38,India,West,Karnatka,Bangalore,94024,10/4/2015,11/4/2015,-53.2962,2,35.48,622
8397,Medium,0.04,37.7,2.99,1677,Divya,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Vinyl Sectional Post Binders,0.35,UAE,West,Dubai,Doha,94024,27-05-15,28-05-15,299.6739,12,434.31,779
6209,Critical,0.01,8.88,6.28,1944,Ramya,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC Instant Index™ System for Binding Systems,0.35,Singapour,West,SING,Manila,94024,5/1/2015,10/1/2015,-15.456,2,19.86,692
5311,Medium,0.06,2.88,0.99,1219,neeraj,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 514,0.36,UK,West,London,Scotland,94024,5/1/2015,14-01-15,16.0494,8,23.26,412
5871,Very High,0.01,55.99,5,1411,Anil,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory36,0.83,Nepal,West,Kathmandu,Lalitpur,93635,27-05-15,28-05-15,-235.895,1,51.83,172
7420,Very High,0.03,29.34,7.87,1691,Krishna,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Seth Thomas 14"" Putty-Colored Wall Clock",0.54,India,West,Karnatka,Bangalore,95032,8/5/2015,10/5/2015,-41.32,1,32.4,65
8052,Not Specified,0.07,16.91,6.25,1685,Kural,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",0.58,UAE,East,Dubai,Doha,8332,23-05-15,30-05-15,7.9,31,492.9,296
8037,Critical,0.07,165.2,19.99,1229,Priyanka,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Economy Rollaway Files,0.59,Singapour,West,SING,Manila,90069,14-01-15,16-01-15,521.69,7,1081.54,394
6517,Medium,0.08,297.64,14.7,1920,Rakshitha,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,Panasonic KX-P3200 Dot Matrix Printer,0.57,UK,East,London,Scotland,2019,11/1/2015,11/1/2015,496.7968,5,1132.84,770
8496,Medium,0.02,12.99,14.37,1599,Tirupathi,Regular Air,Small Business,Furniture,Office Furnishings,Large Box,"Tensor ""Hersey Kiss"" Styled Floor Lamp",0.73,Nepal,East,Kathmandu,Lalitpur,1915,11/1/2015,12/1/2015,-556.8096,11,143.63,899
8641,Medium,0.06,14.42,6.75,1634,Nitin,Regular Air,Small Business,Office Supplies,Appliances,Medium Box,Holmes Odor Grabber,0.52,India,East,Karnatka,Bangalore,2341,11/1/2015,12/1/2015,-27.7388,5,73.04,249
8708,Medium,0.05,4.14,6.6,1122,Rajesh,Express Air,Small Business,Furniture,Office Furnishings,Small Box,Eldon Image Series Black Desk Accessories,0.49,UAE,East,Dubai,Doha,7506,11/1/2015,13-01-15,-128.6872,7,33.35,228
6376,Critical,0.03,11.34,5.01,1254,Kumar,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 188,0.36,Singapour,East,SING,Manila,8601,11/1/2015,11/1/2015,23.2028,5,60.24,318
7929,Medium,0.07,179.99,19.99,1687,Susan,Express Air,Consumer,Technology,Computer Peripherals,Small Box,Motorola SB4200 Cable Modem,0.48,UK,South,London,Scotland,30318,8/2/2015,8/2/2015,-568.5351,4,718.03,325
5425,Very High,0.07,179.99,19.99,1391,Sai Kumar,Express Air,Consumer,Technology,Computer Peripherals,Small Box,Motorola SB4200 Cable Modem,0.48,Nepal,East,Kathmandu,Lalitpur,21133,8/2/2015,8/2/2015,-427.47,1,179.51,122
5820,Very High,0.03,11.97,4.98,1909,Aziz,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Staples 6 Outlet Surge,0.58,India,Central,Karnatka,Bangalore,60543,27-01-15,28-01-15,-18.19,6,73.18,528
5474,Not Specified,0.06,3.36,6.27,1311,Priyanka,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,0.4,UAE,Central,Dubai,Doha,60543,23-04-15,24-04-15,-24.05754,2,8.82,373
8306,Critical,0.07,699.99,24.49,1605,Ganesh,Regular Air,Corporate,Technology,Copiers and Fax,Large Box,Canon PC1060 Personal Laser Copier,0.41,Singapour,Central,SING,Manila,60543,23-04-15,25-04-15,2583.56148,9,5976.09,297
7826,Medium,0.05,2.88,0.5,1316,Divya,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 49,0.36,UK,West,London,Scotland,93727,18-03-15,20-03-15,6.0513,3,8.77,56
7429,Medium,0.1,3.36,6.27,1177,Ramya,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,0.4,Nepal,East,Kathmandu,Lalitpur,4073,18-05-15,19-05-15,-67.0565,5,20.87,414
5615,Medium,0.07,12.28,4.86,1619,neeraj,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1933,0.38,India,East,Karnatka,Bangalore,4106,18-05-15,20-05-15,-7.94,2,25.7,196
7646,Medium,0.09,20.99,0.99,1203,Anil,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory25,0.57,UAE,East,Dubai,Doha,2062,18-05-15,18-05-15,122.292,14,229.57,737
7654,Critical,0.08,2.94,0.96,1407,Krishna,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 343,0.58,Singapour,East,SING,Manila,10154,15-05-15,17-05-15,-2.12,23,66.7,588
8909,Medium,0.01,4.98,6.07,1033,Kural,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1897,0.36,UK,East,London,Scotland,10154,10/2/2015,11/2/2015,-69.07,41,217,43
5393,Very High,0.02,1360.14,14.7,1558,Priyanka,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Okidata ML395C Color Dot Matrix Printer,0.59,Nepal,East,Kathmandu,Lalitpur,10154,20-06-15,22-06-15,2028.12,22,31670.6,531
6188,Very High,0.02,9.06,9.86,1611,Rakshitha,Regular Air,Consumer,Office Supplies,Paper,Small Box,Southworth 25% Cotton Linen-Finish Paper & Envelopes,0.4,India,East,Karnatka,Bangalore,10154,20-06-15,22-06-15,-63.51,24,239.82,401
6594,Not Specified,0.02,6.48,6.6,1877,Tirupathi,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 21,0.37,UAE,West,Dubai,Doha,98158,20-01-15,22-01-15,-92.05,10,66.71,267
6109,Critical,0.04,17.15,4.96,1674,Nitin,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Advantus Rolling Storage Box,0.58,Singapour,West,SING,Manila,98158,20-01-15,21-01-15,6.11,5,87.16,754
7051,Medium,0.06,8.32,2.38,1945,Neha,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5 IBM Formatted Diskettes, 10/Box",0.74,UK,West,London,Scotland,98115,15-05-15,17-05-15,-36.63,12,101.26,788
6430,Medium,0.08,2.94,0.96,1389,Rajesh,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 343,0.58,Nepal,West,Kathmandu,Lalitpur,98115,15-05-15,17-05-15,-2.12,6,17.4,715
8858,Medium,0.01,4.98,6.07,1700,Kumar,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1897,0.36,India,West,Karnatka,Bangalore,98115,10/2/2015,11/2/2015,-35.9164,10,52.93,125
7019,Medium,0.02,1360.14,14.7,1859,Susan,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Okidata ML395C Color Dot Matrix Printer,0.59,UAE,West,Dubai,Doha,98115,20-06-15,22-06-15,3042.18,6,8637.44,137
8940,Critical,0.02,9.06,9.86,1513,Sai Kumar,Regular Air,Consumer,Office Supplies,Paper,Small Box,Southworth 25% Cotton Linen-Finish Paper & Envelopes,0.4,Singapour,West,SING,Manila,98115,20-06-15,22-06-15,-31.755,6,59.95,624
6838,Medium,0.07,152.48,6.5,1271,Aziz,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Adesso Programmable 142-Key Keyboard,0.74,UK,South,London,Scotland,37130,14-05-15,16-05-15,171.8388,35,5062.49,308
8104,Very High,0.01,55.98,4.86,1912,Priyanka,Express Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1908,0.36,Nepal,South,Kathmandu,Lalitpur,42104,18-04-15,20-04-15,32.9409,11,646.97,164
8214,Very High,0.04,65.99,8.99,1237,Ganesh,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,Talkabout T8367,0.56,India,South,Karnatka,Bangalore,42104,18-04-15,19-04-15,131.334,17,946.29,569
7182,Not Specified,0.01,20.98,53.03,1088,Divya,Delivery Truck,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Gray",0.78,UAE,South,Dubai,Doha,41011,23-02-15,23-02-15,-282.0818,5,123,251
7957,Critical,0.01,128.24,12.65,1264,Ramya,Regular Air,Corporate,Furniture,Chairs & Chairmats,Medium Box,SAFCO Folding Chair Trolley,,Singapour,South,SING,Manila,41011,18-04-15,21-04-15,140.1354,4,554.08,748
7376,Medium,0.02,48.04,5.09,1496,neeraj,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1910,0.37,UK,West,London,Scotland,95336,13-01-15,13-01-15,105.2526,3,152.54,160
8869,Medium,0.03,6.37,5.19,1467,Anil,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",0.38,Nepal,West,Kathmandu,Lalitpur,95336,1/2/2015,2/2/2015,-29.0927,14,89.79,68
6029,Medium,0.07,12.64,4.98,1905,Krishna,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,Nu-Dell Executive Frame,0.48,India,Central,Karnatka,Bangalore,63105,5/6/2015,12/6/2015,113.415,16,199.76,391
7227,Medium,0.02,150.98,13.99,1718,Kural,Express Air,Small Business,Technology,Office Machines,Medium Box,Canon MP41DH Printing Calculator,0.38,UAE,West,Dubai,Doha,97756,22-06-15,24-06-15,26.1,3,480.37,459
7192,Critical,0.1,5.43,0.95,1746,Priyanka,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Wirebound Message Book, 4 per Page",0.36,Singapour,West,SING,Manila,97756,22-06-15,24-06-15,-2.58,1,5.76,579
5934,Medium,0.01,179.29,29.21,1477,Rakshitha,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,"Bevis Round Conference Table Top, X-Base",0.74,UK,West,London,Scotland,97756,22-06-15,23-06-15,2800.12,21,3112.13,614
7985,Very High,0.03,1270.99,19.99,1747,Tirupathi,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,0.35,Nepal,South,Kathmandu,Lalitpur,37922,20-01-15,22-01-15,363.552,2,2589.01,291
6169,Very High,0.07,2036.48,14.7,1756,Nitin,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Lexmark 4227 Plus Dot Matrix Printer,0.55,India,South,Karnatka,Bangalore,37922,20-01-15,22-01-15,-11.536,1,1893.93,479
5926,Not Specified,0.09,17.98,8.51,1030,Ramya,Regular Air,Home Office,Technology,Office Machines,Medium Box,Canon P1-DHIII Palm Printing Calculator,0.4,UAE,West,Dubai,Doha,85204,25-05-15,27-05-15,-6.612,12,211.13,151
8516,Critical,0,1.88,1.49,1610,neeraj,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Staples® General Use 3-Ring Binders,0.37,Singapour,West,SING,Manila,85204,17-01-15,18-01-15,-15.5595,13,25.39,383
5995,Medium,0.06,5.78,5.67,1667,Anil,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1978,0.36,UK,West,London,Scotland,85204,17-01-15,18-01-15,-108.19,15,87.27,284
7629,Medium,0,15.99,13.18,1451,Krishna,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",0.37,Nepal,South,Kathmandu,Lalitpur,22025,21-04-15,25-04-15,46.488,23,403.25,152
5584,Medium,0.05,59.78,10.29,1017,Kural,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC Recycled Regency Composition Covers,0.39,India,Central,Karnatka,Bangalore,61801,14-05-15,15-05-15,159.5297,7,414.49,448
6812,Medium,0.08,20.99,1.25,1031,Priyanka,Regular Air,Small Business,Technology,Telephones and Communication,Small Pack,Accessory29,0.83,UAE,Central,Dubai,Doha,60061,14-05-15,16-05-15,15.3714,28,469.69,230
6807,Critical,0.05,204.1,13.99,1828,Rakshitha,Regular Air,Small Business,Technology,Office Machines,Medium Box,"Soundgear Copyboard Conference Phone, Optional Battery",0.37,Singapour,Central,SING,Manila,60061,23-05-15,25-05-15,5924.1123,41,8585.67,762
6932,Medium,0.03,13.73,6.85,1825,Tirupathi,Express Air,Corporate,Furniture,Office Furnishings,Wrap Bag,DAX Wood Document Frame.,0.54,UK,East,London,Scotland,26501,14-06-15,15-06-15,39.5853,4,57.37,540
7615,Very High,0.02,7.1,6.05,1193,Nitin,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Hanging View Binder, White, 1""",0.39,Nepal,West,Kathmandu,Lalitpur,88201,20-01-15,20-01-15,-66.378,9,66.32,655
8370,Very High,0.05,1.68,1.57,1948,Neha,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,India,Central,Karnatka,Bangalore,78155,30-01-15,31-01-15,-33.34,11,18.75,889
6016,Not Specified,0.1,218.75,69.64,1760,Rajesh,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0.77,UAE,Central,Dubai,Doha,78155,30-01-15,1/2/2015,-201.276,1,188.51,746
8293,Critical,0.06,549.99,49,1217,Kumar,Delivery Truck,Corporate,Technology,Copiers and Fax,Jumbo Drum,Sharp 1540cs Digital Laser Copier,0.35,Singapour,Central,SING,Manila,78155,12/6/2015,13-06-15,4637.4072,13,6720.88,523
6961,Medium,0.08,115.99,5.99,1833,Susan,Express Air,Corporate,Technology,Telephones and Communication,Small Box,2160,0.57,UK,Central,London,Scotland,78155,12/6/2015,13-06-15,-239.5415,1,102.21,338
8951,Medium,0,15.04,1.97,1505,Sai Kumar,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,White GlueTop Scratch Pads,0.39,Nepal,Central,Kathmandu,Lalitpur,75090,30-01-15,1/2/2015,21.5142,2,31.18,491
8214,Medium,0,6.88,2,1456,Aziz,Express Air,Home Office,Office Supplies,Paper,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",0.39,India,West,Karnatka,Bangalore,90008,28-01-15,29-01-15,34.068,36,267.53,785
6683,Medium,0.07,2036.48,14.7,1243,Priyanka,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Lexmark 4227 Plus Dot Matrix Printer,0.55,UAE,West,Dubai,Doha,90008,21-02-15,21-02-15,4073.25,25,43046.2,664
6706,Critical,0.01,4.98,7.44,1365,Ganesh,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1922,0.36,Singapour,West,SING,Manila,90008,15-04-15,24-04-15,-179.592,63,330.21,674
5773,Medium,0.08,124.49,51.94,1793,Divya,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bevis 36 x 72 Conference Tables,0.63,UK,West,London,Scotland,90008,18-06-15,19-06-15,-500.38,56,6831.37,873
7864,Very High,0.07,2036.48,14.7,1109,Ramya,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Lexmark 4227 Plus Dot Matrix Printer,0.55,Nepal,West,Kathmandu,Lalitpur,84062,21-02-15,21-02-15,6028.41,6,10331.09,665
6952,Very High,0.01,4.98,7.44,1246,neeraj,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1922,0.36,India,West,Karnatka,Bangalore,84062,15-04-15,24-04-15,-161.6328,16,83.86,861
5713,Not Specified,0.08,124.49,51.94,1054,Anil,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bevis 36 x 72 Conference Tables,0.63,UAE,West,Dubai,Doha,84062,18-06-15,19-06-15,-250.19,14,1707.84,221
7903,Critical,0,6.88,2,1847,Priyanka,Express Air,Home Office,Office Supplies,Paper,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",0.39,Singapour,West,SING,Manila,84604,28-01-15,29-01-15,46.1472,9,66.88,639
6770,Medium,0.03,32.48,35,1111,Rakshitha,Express Air,Home Office,Office Supplies,Storage & Organization,Large Box,Fellowes Neat Ideas® Storage Cubes,0.81,UK,West,London,Scotland,84604,28-01-15,28-01-15,-1116.3348,8,274.91,373
5115,Medium,0.02,280.98,57,1554,Tirupathi,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,0.78,Nepal,South,Kathmandu,Lalitpur,39701,4/3/2015,5/3/2015,1141.794,4,1128.74,44
8978,Medium,0.09,70.97,3.5,1921,Nitin,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,0.59,India,South,Karnatka,Bangalore,39701,15-04-15,15-04-15,-99.568,12,805.99,539
8705,Medium,0.08,67.28,19.99,1126,Rajesh,Express Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Catalog Binders with Expanding Posts,0.4,UAE,South,Dubai,Doha,39701,1/4/2015,3/4/2015,224.8506,16,1066.54,21
7999,Critical,0.06,7.99,5.03,1140,Kumar,Regular Air,Consumer,Technology,Telephones and Communication,Medium Box,Bell Sonecor JB700 Caller ID,0.6,Singapour,West,SING,Manila,89015,13-01-15,13-01-15,-122.133,10,65.74,553
6454,Medium,0.05,4.13,5.04,1892,Susan,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"ACCOHIDE® 3-Ring Binder, Blue, 1""",0.38,UK,Central,London,Scotland,61554,13-03-15,14-03-15,-12.1555,1,5.84,55
5314,Very High,0.08,415.88,11.37,1203,Sai Kumar,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Deluxe Rollaway Locking File with Drawer,0.57,Nepal,Central,Kathmandu,Lalitpur,61554,26-02-15,27-02-15,-269.0844,1,405.57,415
7066,Very High,0.06,4.48,49,1487,Aziz,Regular Air,Corporate,Office Supplies,Appliances,Large Box,Hoover Portapower™ Portable Vacuum,0.6,India,West,Karnatka,Bangalore,91767,13-01-15,17-01-15,-566,4,32.6,478
8149,Not Specified,0.03,162.93,19.99,1858,Priyanka,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Multimedia Mailers,0.39,UAE,East,Dubai,Doha,6770,13-05-15,14-05-15,293.14,3,515.88,233
5261,Critical,0.01,11.58,5.72,1328,Ganesh,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",0.35,Singapour,East,SING,Manila,6478,13-05-15,15-05-15,-6.61,2,25.06,565
6992,Medium,0.01,55.99,5,1703,Divya,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory6,0.8,UK,East,London,Scotland,4210,13-05-15,14-05-15,-57.541,12,578.24,688
8221,Medium,0.04,15.51,17.78,1034,Ramya,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Tenex File Box, Personal Filing Tote with Lid, Black",0.59,Nepal,East,Kathmandu,Lalitpur,1801,21-01-15,23-01-15,-266.22,7,116.93,481
5377,Medium,0.06,13.9,7.59,1429,neeraj,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",0.56,India,East,Karnatka,Bangalore,3301,13-05-15,14-05-15,-67.59,12,170.45,822
7134,Medium,0.08,30.53,19.99,1490,Anil,Regular Air,Small Business,Office Supplies,Labels,Small Box,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",0.39,UAE,Central,Dubai,Doha,60091,17-01-15,17-01-15,-239.8656,10,285.87,694
7965,Critical,0.01,1.68,1.57,1109,Krishna,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,Singapour,Central,SING,Manila,60517,17-01-15,19-01-15,-53.444,12,20.37,823
8958,Medium,0.09,13.79,8.78,1475,Kural,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,9-3/4 Diameter Round Wall Clock,0.43,UK,Central,London,Scotland,46016,15-03-15,17-03-15,-22.12,1,17.44,471
7243,Very High,0.04,39.48,1.99,1246,Priyanka,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",0.54,Nepal,Central,Kathmandu,Lalitpur,46016,19-06-15,22-06-15,484.8492,18,702.68,549
5269,Very High,0.04,3.7,1.61,1892,Rakshitha,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,3M Hangers With Command Adhesive,0.44,India,Central,Karnatka,Bangalore,46016,19-06-15,20-06-15,18,18,67.24,2
7671,Not Specified,0.03,3.8,1.49,1165,Tirupathi,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,UAE,Central,Dubai,Doha,46032,15-02-15,17-02-15,15.2745,6,24.27,506
6682,Critical,0.07,7.98,1.25,1917,Nitin,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",0.35,Singapour,Central,SING,Manila,46032,15-02-15,17-02-15,26.5857,5,38.53,159
7237,Medium,0.07,417.4,75.23,1687,Neha,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,0.79,UK,Central,London,Scotland,46032,15-02-15,16-02-15,-575.352,12,4910.72,714
5616,Medium,0.1,6.48,5.9,1657,Rajesh,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1976,0.37,Nepal,Central,Kathmandu,Lalitpur,47201,10/6/2015,10/6/2015,-51.635,19,116.8,578
7341,Medium,0.06,6.48,7.37,1251,Kumar,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 210,0.37,India,East,Karnatka,Bangalore,21136,13-03-15,14-03-15,-75.44,5,32.39,537
7461,Medium,0.02,35.99,5,1745,Susan,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,Accessory27,0.85,UAE,West,Dubai,Doha,81001,3/2/2015,5/2/2015,-120.934,7,227.79,837
7133,Critical,0.09,154.13,69,1557,Sai Kumar,Express Air,Corporate,Furniture,Tables,Large Box,Laminate Occasional Tables,0.68,Singapour,West,SING,Manila,90045,14-03-15,15-03-15,-1763.7477,38,5679.59,713
7791,Medium,0.03,1.88,1.49,1794,Aziz,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Staples® General Use 3-Ring Binders,0.37,UK,West,London,Scotland,90045,24-01-15,25-01-15,-15.0995,52,102.32,22
5176,Very High,0.09,154.13,69,1596,Priyanka,Express Air,Corporate,Furniture,Tables,Large Box,Laminate Occasional Tables,0.68,Nepal,East,Kathmandu,Lalitpur,11795,14-03-15,15-03-15,-1763.7477,10,1494.63,615
6555,Very High,0.02,15.57,1.39,1784,Ganesh,Regular Air,Consumer,Office Supplies,Envelopes,Small Box,Park Ridge™ Embossed Executive Business Envelopes,0.38,India,West,Karnatka,Bangalore,81001,29-04-15,30-04-15,23.5428,3,46.23,114
